event_id,signal_date,source_sector,destination_sector,confirmation_days,source_score,destination_score,score_spread,source_score_change_5d,destination_score_change_5d,source_return_5d,destination_return_5d,source_return_20d,destination_return_20d,source_turnover_acceleration,destination_turnover_acceleration,source_breadth_above_20d,destination_breadth_above_20d,source_institutional_flow,destination_institutional_flow,average_correlation_20d,source_sector_label,destination_sector_label
38,2018-09-19,electronics,finance,3,0.3385714285714286,0.9571428571428571,0.6185714285714285,-0.10714285714285715,0.08857142857142852,0.013516098940974497,0.017857081189539548,-0.0402380351296599,0.013953408896382413,-0.2740779848597749,-0.10862111203690483,0.23846153846153847,0.9259259259259259,-0.014780557738403808,0.13940549670737395,0.7945212010754411,電子零組件,金融
39,2018-11-05,biotech,semiconductor,3,0.2785714285714285,0.8414285714285714,0.562857142857143,-0.30142857142857155,0.36,0.026425612851648683,0.0685189288300696,-0.09308754018900889,-0.08631784799525238,-0.4125551134317459,-0.1234732723009151,0.20512820512820512,0.6,0.0015065697742139463,0.05223151139082193,0.9322142354533144,生技醫療,半導體
40,2018-11-07,shipping,semiconductor,3,0.3214285714285714,0.8828571428571428,0.5614285714285714,-0.38142857142857134,0.3085714285714285,-0.004386003666751681,0.04692089817266831,-0.042600013162233996,-0.04947907310128663,-0.49823434553769613,-0.11895307384260367,0.4444444444444444,0.8282828282828283,-0.05765888023188451,0.05349321698680769,0.7954223613003313,航運,半導體
41,2018-12-28,shipping,biotech,3,0.37857142857142856,0.9671428571428572,0.5885714285714286,-0.5885714285714286,0.28,-0.004524922446176527,0.005952417851146974,0.0031445490460431103,0.006191931492182778,-0.5264609022104274,-0.2877610256296387,0.29411764705882354,0.5128205128205128,-0.06423029309077473,-0.0017717278322136776,0.7112161090785816,航運,生技醫療
42,2019-01-03,electronics,biotech,3,0.3171428571428571,0.9171428571428573,0.6000000000000001,-0.17428571428571432,0.024285714285714466,-0.005433513854690208,0.010526462890608101,-0.04752032903766712,-0.008928582240135596,-0.3989213963036722,-0.20557558434201118,0.26119402985074625,0.5128205128205128,,,0.8802187093627327,電子零組件,生技醫療
43,2019-04-09,traditional,semiconductor,3,0.39999999999999997,0.8928571428571428,0.4928571428571428,-0.16142857142857142,0.47571428571428565,0.007407392752829534,0.021930020118168914,0.026347254718105173,0.053571303957970384,-0.027832159823938496,0.029014393014908713,0.6624040920716112,0.7623762376237624,-0.000628706966170381,0.022830318487333346,0.7596934187678661,傳產/其他,半導體
44,2019-04-30,computing,finance,3,0.24571428571428572,0.9685714285714285,0.7228571428571429,-0.2614285714285714,0.4828571428571429,-0.024494126686753492,0.023733847574288536,-0.008131298820004351,0.025075089129291017,-0.36505407629532843,0.1693272715231957,0.2733333333333333,0.7727272727272727,-0.013261391285904606,0.02820438195379007,0.7112579162440561,資訊/通訊,金融
45,2019-04-30,electronics,finance,3,0.38142857142857145,0.9685714285714285,0.5871428571428571,-0.19428571428571417,0.4828571428571429,-0.023700769968280744,0.023733847574288536,-0.0022194353302220082,0.025075089129291017,-0.27399438695233685,0.1693272715231957,0.2537313432835821,0.7727272727272727,-0.021152032045022806,0.02820438195379007,0.7035559836281974,電子零組件,金融
46,2019-05-08,semiconductor,finance,3,0.18571428571428572,0.7999999999999999,0.6142857142857142,-0.4099999999999999,-0.1685714285714286,-0.014634066090606801,-0.007567993815844498,-0.032421406210569326,0.01310657724641906,-0.3133684141099242,0.20019804865501867,0.22772277227722773,0.6363636363636364,-0.03899195170669545,-0.02069104050948079,0.8579013891766097,半導體,金融
47,2019-06-24,biotech,semiconductor,3,0.3257142857142857,0.8642857142857143,0.5385714285714287,-0.6057142857142859,0.25142857142857145,0.010663361867830012,0.019397961671059893,0.043712192060221144,0.05807852572589878,-0.18839347235339005,0.19332133091371306,0.7777777777777778,0.89,,,0.3366418361639029,生技醫療,半導體
48,2019-06-25,finance,semiconductor,3,0.3071428571428571,0.8857142857142857,0.5785714285714285,-0.36428571428571427,0.4457142857142857,0.009685128327317827,0.01511367884286885,0.020491560614828597,0.04719104760144088,-0.0456568688401775,0.21127984225700547,0.68,0.79,,,0.3967904744615552,金融,半導體
49,2019-07-22,electronics,shipping,3,0.31142857142857144,0.9428571428571428,0.6314285714285715,-0.22428571428571425,0.29714285714285715,-0.0015039432808628406,0.02393616011534694,0.03888243225066923,0.06147535716830865,-0.09479735056664601,0.3845528733785393,0.6692307692307692,0.7894736842105263,-0.015079993178659344,-0.006917389124360054,0.6563668853494006,電子零組件,航運
50,2019-07-22,semiconductor,shipping,3,0.3542857142857142,0.9428571428571428,0.5885714285714286,-0.1214285714285715,0.29714285714285715,0.0,0.02393616011534694,0.026260881140571235,0.06147535716830865,-0.010671271457263543,0.3845528733785393,0.6,0.7894736842105263,-0.0022906460250037082,-0.006917389124360054,0.6573890419543846,半導體,航運
51,2019-07-29,biotech,computing,3,0.2,0.9671428571428572,0.7671428571428571,-0.3942857142857142,0.242857142857143,-0.008696205980791405,0.013513448127691507,0.017424141628141654,0.0501319178055446,-0.1744174799030564,0.02147529540465576,0.4722222222222222,0.762589928057554,-0.032379808950703054,0.003231194409102657,0.20657800514141625,生技醫療,資訊/通訊
52,2019-08-23,finance,computing,3,0.32285714285714284,0.9785714285714285,0.6557142857142857,-0.32571428571428573,0.2728571428571429,0.004065105844927919,0.023896669258389514,-0.02162174662169214,-0.0030918555561244565,-0.3219665692743231,-0.020913972850104323,0.48,0.6503496503496503,-0.13695171543779888,0.0054363135863360725,0.7149562945633333,金融,資訊/通訊
53,2019-09-04,traditional,semiconductor,3,0.29428571428571426,0.8585714285714285,0.5642857142857143,-0.28142857142857136,0.38285714285714284,0.020344426939908677,0.02510205608587246,0.030180371496548064,0.05379600247626026,-0.1227677056323534,0.006946596233752156,0.755,0.8673469387755102,0.0244893017522233,0.052486218968446685,0.904845390098267,傳產/其他,半導體
54,2019-09-16,computing,finance,3,0.27999999999999997,0.9685714285714285,0.6885714285714286,-0.31571428571428567,0.45999999999999996,-0.01855127164651188,0.020491811006347227,0.040181220045748534,0.04987523042814357,-0.1894208542497237,0.15011399156415428,0.5135135135135135,0.96,-0.0033677692449621275,0.04206221114193693,0.788361034247575,資訊/通訊,金融
55,2019-09-20,shipping,finance,3,0.22857142857142854,1.0,0.7714285714285715,-0.26142857142857145,0.04999999999999993,-0.003623347626888207,0.006622469396726061,0.011029283170742143,0.049261132283841214,-0.23968442702779835,0.10147824916958692,0.5789473684210527,1.0,0.002822626109291764,0.07716004873577986,0.693689995499566,航運,金融
56,2019-11-12,electronics,finance,3,0.36428571428571427,1.0,0.6357142857142857,-0.21714285714285714,0.03142857142857147,-0.028571239814716765,0.010165221013018422,-0.004504397106280367,0.03359456449596554,-0.13214116260839692,0.2116155191672029,0.32116788321167883,0.9166666666666666,-0.041640188347507975,0.01859795424269746,0.8612275871180857,電子零組件,金融
57,2019-12-19,biotech,finance,3,0.14285714285714285,0.8314285714285714,0.6885714285714286,-0.18285714285714288,0.42428571428571427,-0.0011363957959442672,0.011784538808150113,0.0026456896530683283,0.01167223467248324,-0.22984277390037755,0.07023611722352108,0.47368421052631576,0.9166666666666666,-0.014577388537719066,0.10252715482148464,0.6543563133325986,生技醫療,金融
58,2020-01-15,shipping,finance,3,0.3071428571428571,0.9571428571428571,0.6499999999999999,-0.33,0.257142857142857,0.006097295962127269,0.02302369313402408,-0.008659324948156799,0.012946612302160765,-0.0062369497826536,0.15655108077531632,0.2857142857142857,0.875,-0.05628930421700813,0.08942357860673261,0.7618446591833709,航運,金融
59,2020-02-05,electronics,finance,3,0.23142857142857143,0.9285714285714286,0.6971428571428572,-0.2128571428571428,-0.021428571428571463,-0.09745755868984807,-0.030550085821044348,-0.08993566259437469,-0.011363660826728572,0.10089551459906332,0.7137219959079697,0.1037037037037037,0.4,,,0.9806281732909938,電子零組件,金融
60,2020-02-05,computing,finance,3,0.3185714285714285,0.9285714285714286,0.6100000000000001,-0.20285714285714285,-0.021428571428571463,-0.0942720862878309,-0.030550085821044348,-0.10141213773707025,-0.011363660826728572,0.1054045753465489,0.7137219959079697,0.16981132075471697,0.4,,,0.9797202497521341,資訊/通訊,金融
61,2020-02-24,semiconductor,biotech,3,0.1742857142857143,1.0,0.8257142857142857,-0.4842857142857143,0.4385714285714286,-0.012485834116418348,0.014718709869231517,-0.07822089420483946,0.0045045793496413244,-0.3008631588109614,-0.0688361800144846,0.27835051546391754,0.7,-0.023418272906288794,0.009655472367483039,0.977325278157282,半導體,生技醫療
62,2020-03-30,biotech,electronics,3,0.3314285714285714,0.7385714285714285,0.40714285714285714,-0.18000000000000005,0.2628571428571429,0.09188361348862206,0.10943042245761003,-0.1926489375298458,-0.19002108980151966,-0.3047027489149692,-0.17862977458561763,0.1111111111111111,0.16666666666666666,-0.005448639614257741,-0.0020445967441841445,0.9498537840194984,生技醫療,電子零組件
63,2020-04-08,finance,semiconductor,3,0.2057142857142857,0.9285714285714286,0.7228571428571429,-0.3414285714285714,0.20714285714285718,0.014501070171828223,0.08426400459050698,-0.1087062634075106,-0.07027020441959264,-0.4028132596507077,-0.15296295072145027,0.7307692307692307,0.9896907216494846,-0.05350197793667128,-0.021344999970558536,0.9477456143499512,金融,半導體
64,2020-05-06,semiconductor,biotech,3,0.3,0.9785714285714285,0.6785714285714286,-0.4035714285714285,0.30214285714285716,0.008422335035955353,0.05121951984797235,0.10761093127134036,0.18918927730932422,0.10756112116814054,0.45883944068989124,0.8571428571428571,0.9591836734693877,-0.020642453512835675,0.0016711928138709003,0.9183634924108776,半導體,生技醫療
65,2020-05-08,finance,biotech,3,0.20714285714285713,0.9428571428571428,0.7357142857142858,-0.22500000000000003,0.64,-0.01335288005537838,0.038812762697644554,0.054590989666138845,0.16323534310885768,-0.18904999517579363,0.7210939095839926,0.8846153846153846,0.92,-0.2767025621090006,-0.006923751970879074,0.8392124568683975,金融,生技醫療
66,2020-07-20,biotech,finance,3,0.2857142857142857,0.9057142857142857,0.62,-0.5114285714285713,0.3885714285714287,-0.04068497221334094,0.0,-0.0106406267025011,0.018348829333758587,-0.29083947439917623,-0.06517459178313234,0.2708333333333333,0.6956521739130435,-0.006782253112724859,0.01613992955298334,0.668415491392509,生技醫療,金融
67,2020-07-27,shipping,semiconductor,3,0.19,0.952857142857143,0.7628571428571429,-0.2657142857142856,0.21285714285714297,-0.04048694689803112,-0.012295126560012193,-0.03803608196042152,0.026886413370903695,-0.3876601181338689,-0.13070953772395555,0.0,0.4,-0.0652792136361511,-0.014082855182845596,0.8436910658077034,航運,半導體
68,2020-08-12,computing,shipping,3,0.2357142857142857,0.9685714285714285,0.7328571428571429,-0.3171428571428571,0.5828571428571427,-0.0336133582531708,0.034140808955640645,-0.012101148211898116,0.005376361838682953,-0.15218336097832552,0.6692235729946132,0.41496598639455784,0.9375,-0.011455337605388655,0.030297139331384206,0.8488411781611603,資訊/通訊,航運
69,2020-08-17,biotech,shipping,3,0.21428571428571427,1.0,0.7857142857142857,-0.12714285714285714,0.09142857142857141,0.0019914598150647667,0.032494411225955866,0.014968049428281005,0.04280857903007007,-0.1571576959799727,0.34278322275250706,0.5625,1.0,0.017665704987041883,0.08302188167878863,0.818565767790639,生技醫療,航運
70,2020-08-28,finance,shipping,3,0.3414285714285714,0.9500000000000001,0.6085714285714287,-0.49428571428571433,0.03571428571428581,-0.004950519010084586,0.037947292740442395,0.008838648592593312,0.07453285319088154,-0.22162228729621547,0.18024748015875358,0.391304347826087,0.875,,,0.7076360289141381,金融,航運
71,2020-09-10,computing,shipping,3,0.3142857142857143,0.8714285714285714,0.5571428571428572,-0.2114285714285714,-0.0714285714285714,-0.014705944815895489,-0.006097593339729035,-0.0008974026814456693,0.06376693333796313,-0.21271858917569775,0.07904943983186263,0.4503311258278146,0.7058823529411765,-0.0037327082692874157,0.0039952742253546005,0.8656338220330785,資訊/通訊,航運
72,2020-09-23,shipping,biotech,3,0.24214285714285713,0.9028571428571429,0.6607142857142858,-0.1792857142857143,0.3671428571428572,-0.02752308959544081,-0.014234865205867808,-0.02936983376442842,-0.005987996146615604,-0.5112737262810827,-0.16417783910541217,0.0,0.2765957446808511,-0.12410684926062404,0.018364504475820657,0.2257407750277692,航運,生技醫療
73,2020-09-30,biotech,semiconductor,3,0.3571428571428571,0.7757142857142858,0.4185714285714287,-0.5457142857142858,0.16714285714285737,-0.02826116964494607,-0.018450255323465004,-0.027038627801199422,-0.02813847240906686,-0.28593866986710403,-0.19088377348643426,0.17391304347826086,0.25773195876288657,-0.05665801316137776,-0.03421255523533362,0.7816955334036169,生技醫療,半導體
74,2020-10-15,finance,semiconductor,3,0.24999999999999997,0.9671428571428572,0.7171428571428572,-0.1985714285714286,0.09571428571428575,-0.010362815525740032,0.009043955292503902,-0.03235588534556921,0.003521068631554103,-0.222276992534153,-0.046572558974974365,0.13043478260869565,0.6565656565656566,-0.08724177628214182,0.014870126336975096,0.6295676543569574,金融,半導體
75,2020-10-28,electronics,shipping,3,0.3557142857142857,0.94,0.5842857142857143,-0.27285714285714285,0.10857142857142843,-0.017038174065034772,0.016146193937520814,0.034267136592958436,0.04838912869421097,-0.05254048826963442,0.22461063432286843,0.4357142857142857,0.6666666666666666,-0.012168141592920354,0.001698958866507742,0.8140554916418101,電子零組件,航運
76,2020-11-20,biotech,semiconductor,3,0.14285714285714285,0.8028571428571427,0.6599999999999999,-0.25857142857142856,0.37999999999999984,0.0029835402382963894,0.025362195696515766,0.009618568245187031,0.03208558023947705,-0.07404346938742984,0.2591185193082368,0.625,0.8514851485148515,-0.012295081967213132,0.035010077423002925,0.7006570302162528,生技醫療,半導體
77,2020-12-10,traditional,semiconductor,3,0.3771428571428571,0.9357142857142857,0.5585714285714286,-0.10714285714285715,-0.06428571428571428,-0.0043289813515582365,0.018348588907771246,0.0350664621150758,0.1038461412793934,-0.032457390364587724,0.23159577362321926,0.5781637717121588,0.8118811881188119,-0.00709631636668602,0.013137590949879567,0.6128178845661096,傳產/其他,半導體
78,2020-12-21,computing,shipping,3,0.25571428571428567,0.9857142857142858,0.7300000000000001,-0.2864285714285715,0.0,-0.017647447647757164,0.09418835616353971,0.0,0.23244426741407453,-0.38099920627219835,0.7566813859191989,0.38,0.95,-0.00415581456832188,0.013246757642999967,0.6611358103931143,資訊/通訊,航運
79,2021-01-12,shipping,finance,3,0.36142857142857143,0.9357142857142857,0.5742857142857143,-0.27428571428571424,0.1685714285714286,-0.07424946399692395,0.0,0.016331682198948427,0.019455221289958136,-0.3542546657734156,0.23116122558369478,0.4,0.9565217391304348,0.005343798572261228,0.09407222784162397,0.47077862417329563,航運,金融
80,2021-02-24,finance,shipping,3,0.2857142857142857,0.8871428571428572,0.6014285714285715,-0.38714285714285723,0.43000000000000016,0.01696398186600223,0.04810310257268491,0.013248196420836411,0.031956507553193125,-0.0022550786531132516,0.4798312054754097,0.9545454545454546,1.0,,,0.7097829164670696,金融,航運
81,2021-03-05,computing,shipping,3,0.33714285714285713,0.8842857142857143,0.5471428571428572,-0.20571428571428568,0.1914285714285714,-0.026088736384136668,-0.009085843494518187,0.034711665102676204,0.0847403126839249,-0.18700256273086874,0.009276642694277748,0.6233766233766234,1.0,,,0.8682897679713918,資訊/通訊,航運
82,2021-03-09,semiconductor,shipping,3,0.24428571428571427,0.9171428571428573,0.672857142857143,-0.24571428571428572,0.31285714285714294,-0.021849228373087837,0.04020196376443386,0.01849016715186458,0.12338957132646156,-0.2037648693932011,-0.05754989696227769,0.49056603773584906,1.0,,,0.8618441941925813,半導體,航運
83,2021-03-16,biotech,shipping,3,0.14285714285714285,0.7571428571428571,0.6142857142857143,-0.34428571428571425,-0.16000000000000014,0.007463118492293419,0.02676328085898827,0.06519707763337546,0.15794095086676907,-0.2721258729268872,-0.0045642294163912855,0.6470588235294118,1.0,0.0017080819606048751,0.008178811437326326,0.7258156568929506,生技醫療,航運
84,2021-04-20,computing,shipping,3,0.24857142857142855,0.9178571428571428,0.6692857142857143,-0.2571428571428571,0.11785714285714277,0.007143144813080982,0.2204929113616616,0.06956934771864665,0.3347516430837194,-0.17965824842522715,0.721615818735198,0.675,1.0,0.008084395237100455,0.006712505435563712,0.5906602882834825,資訊/通訊,航運
85,2021-04-20,electronics,shipping,3,0.2685714285714285,0.9178571428571428,0.6492857142857142,-0.28857142857142853,0.11785714285714277,0.014744910683071488,0.2204929113616616,0.06488444905391444,0.3347516430837194,-0.1766728893421664,0.721615818735198,0.6959459459459459,1.0,0.007103699911126834,0.006712505435563712,0.6125374088263763,電子零組件,航運
86,2021-06-01,biotech,shipping,3,0.3828571428571428,0.9142857142857143,0.5314285714285715,-0.17000000000000004,0.027142857142857024,0.021005286718821625,0.13580252049457942,-0.005145760740858263,0.03141364953285897,-0.4871695116236639,0.12514374235864145,0.6666666666666666,1.0,0.026861217669512466,0.003983157385996115,0.9082086743861343,生技醫療,航運
87,2021-06-04,computing,shipping,3,0.2571428571428571,0.9464285714285714,0.6892857142857143,-0.24428571428571433,0.059285714285714164,0.0008320441349037866,0.026415134946542684,-0.054455559632470674,0.02447540408943838,-0.3264904427198211,0.12976614070784498,0.8851351351351351,1.0,-0.004945121626636564,0.0022382775213294205,0.9178485218992148,資訊/通訊,航運
88,2021-06-09,finance,shipping,3,0.18571428571428572,0.8,0.6142857142857143,-0.4814285714285713,-0.12857142857142856,-0.01408456536404068,-0.010386151400239352,0.013927735844928568,0.13964886628720208,-0.47644005429196823,-0.0006414614743383007,0.7391304347826086,1.0,-0.05129043452174011,-0.011286471341379847,0.8606963638899668,金融,航運
89,2021-07-02,semiconductor,shipping,3,0.24285714285714285,0.9857142857142858,0.7428571428571429,-0.1485714285714286,0.05714285714285716,-0.002962963310074729,0.07352929643410877,0.006896599481104548,0.660714320646486,-0.07021139216984129,0.1531486257633634,0.6355140186915887,0.782608695652174,-0.017819758059699976,-0.005869863745167093,0.6742317771344748,半導體,航運
90,2021-07-09,biotech,electronics,3,0.2514285714285714,0.7828571428571427,0.5314285714285714,-0.19142857142857145,0.2799999999999999,-0.009887409147283976,0.01121062490702407,0.006169491160674334,0.04166661635878777,-0.040485469088972714,0.02987778434867061,0.5,0.6814814814814815,-0.009736209129200427,-0.006222906002751136,0.6423334610803576,生技醫療,電子零組件
91,2021-07-21,shipping,finance,3,0.14285714285714285,1.0,0.8571428571428572,-0.25999999999999995,0.1271428571428571,-0.03917305592325815,0.0023147737220172715,-0.035353574984703706,0.03703699616693945,-0.29509205170032415,0.21590456323897,0.043478260869565216,0.8,-0.033901419486081066,0.05953816459499766,0.4394938008418347,航運,金融
92,2021-08-10,electronics,finance,3,0.2928571428571428,1.0,0.7071428571428572,-0.20999999999999996,0.08571428571428574,-0.04035627449388873,0.0,-0.035656965715569644,0.011324863323952994,-0.2983000875253076,-0.11218548637094028,0.21739130434782608,0.5833333333333334,-0.03820701168614359,0.03337464822209918,0.8133730111087033,電子零組件,金融
93,2021-08-13,computing,finance,3,0.25571428571428567,0.9857142857142858,0.7300000000000001,-0.5157142857142857,0.07142857142857151,-0.0819070879724928,-0.005869638256305709,-0.07835055616042375,-0.005422981048591402,-0.3002246344146702,-0.0013206516476942376,0.09803921568627451,0.4166666666666667,-0.023480364666462042,0.0020156102914469023,0.7906984022769583,資訊/通訊,金融
94,2021-08-25,traditional,shipping,3,0.3857142857142857,0.9571428571428572,0.5714285714285715,-0.09714285714285714,0.25,0.010402511933663372,0.05882342379591976,-0.04266257565593978,0.039735354650122234,-0.24204008462345922,0.2612470993352485,0.27294685990338163,0.782608695652174,-0.013349035202981453,-0.013189102761851661,0.8999179385884563,傳產/其他,航運
95,2021-09-03,shipping,finance,3,0.3285714285714285,0.9571428571428571,0.6285714285714286,-0.5785714285714286,0.2785714285714286,-0.06542384819840463,0.017019759845480653,-0.023134975648935907,0.037157042477844904,-0.36086950320265077,0.1676132031937856,0.09090909090909091,0.8846153846153846,-0.0018611563454622917,0.08535885490277509,0.6130934015324148,航運,金融
96,2021-09-13,computing,biotech,3,0.3414285714285714,0.89,0.5485714285714286,-0.10714285714285715,0.27142857142857146,-0.010706662238414655,0.02292772302581847,0.00013981012069530507,0.04072419768104951,-0.18916678084656557,-0.008379828007201495,0.4394904458598726,0.6285714285714286,-0.0064968541837553215,0.023528119731816524,0.8066368356854839,資訊/通訊,生技醫療
97,2021-10-15,traditional,biotech,3,0.23857142857142855,0.8042857142857142,0.5657142857142856,-0.15428571428571425,0.11571428571428566,-0.012505987324631151,-0.0030001019924780215,-0.0550088647316177,-0.03571425265342554,-0.24991802584933653,-0.01080117197867514,0.2804878048780488,0.4634146341463415,-0.01760563380281691,-0.010497732871019811,0.8950145814545704,傳產/其他,生技醫療
98,2021-11-03,finance,electronics,3,0.2642857142857143,0.9142857142857143,0.6499999999999999,-0.4342857142857142,0.02857142857142858,-0.003144611203677816,0.012350479171127304,0.026845685372287376,0.08703585322201546,-0.16912247685814819,0.24028156215366003,0.72,0.8913043478260869,-0.005032465182736457,0.02641589823093371,0.25105722820091086,金融,電子零組件
99,2021-11-18,shipping,finance,3,0.3,0.9057142857142857,0.6057142857142856,-0.28285714285714286,0.34571428571428575,0.006269678465449013,0.04008911576136187,0.008264432753449347,0.04216872443062858,-0.23303288315267656,0.5974032028829772,0.7142857142857143,0.96,0.008726650149427315,0.14191334635647457,-0.05568640445790596,航運,金融
100,2021-11-19,biotech,finance,3,0.37857142857142856,0.8742857142857142,0.49571428571428566,-0.06,0.2928571428571428,0.006831198892727319,0.021739210235886652,0.029201378690619784,0.03719002370740854,-0.10382903750646005,0.5437331718770311,0.6666666666666666,0.96,0.0019892839313403556,0.15352122842706956,0.37680999440334423,生技醫療,金融
101,2021-12-06,traditional,shipping,3,0.2828571428571428,0.8742857142857142,0.5914285714285714,-0.23428571428571432,0.2857142857142857,0.011583088604161684,0.07272711064779691,-0.0014367280101882374,0.020583276032788422,-0.2906310785851507,0.1917131280102018,0.4322250639386189,0.7142857142857143,-0.008349368079062409,0.055126319244647184,0.7904324754033691,傳產/其他,航運
